MatchNumber,Innings,Over,BallNumber,PowerPlay,SpinBowler,BattingAverage,BatsmenRuns,BatsmanRuns_cumul,runs_0,runs_1,runs_2,runs_3,runs_4,runs_6,Wicket
1,1,1,1,1,0,18.9,0,0,1,0,0,0,0,0,0
1,1,1,2,1,0,18.9,0,0,1,0,0,0,0,0,0
1,1,1,3,1,0,18.9,0,0,1,0,0,0,0,0,0
1,1,1,4,1,0,18.9,0,0,0,0,0,0,0,0,1
1,1,1,5,1,0,47,0,0,1,0,0,0,0,0,0
1,1,1,6,1,0,47,0,0,1,0,0,0,0,0,0
1,1,2,1,1,0,24.72727273,0,0,1,0,0,0,0,0,0
1,1,2,2,1,0,24.72727273,1,1,0,1,0,0,0,0,0
1,1,2,3,1,0,47,0,1,1,0,0,0,0,0,0
1,1,2,4,1,0,47,4,5,0,0,0,0,1,0,0
1,1,2,5,1,0,47,4,9,0,0,0,0,1,0,0
1,1,2,6,1,0,47,4,13,0,0,0,0,1,0,0
1,1,3,1,1,0,24.72727273,0,13,1,0,0,0,0,0,0
1,1,3,2,1,0,24.72727273,0,13,1,0,0,0,0,0,0
1,1,3,3,1,0,24.72727273,0,13,1,0,0,0,0,0,0
1,1,3,4,1,0,24.72727273,1,14,0,1,0,0,0,0,0
1,1,3,5,1,0,47,0,14,1,0,0,0,0,0,0
1,1,3,6,1,0,47,1,15,0,1,0,0,0,0,0
1,1,4,1,1,0,47,2,17,0,0,1,0,0,0,0
1,1,4,2,1,0,47,4,21,0,0,0,0,1,0,0
1,1,4,3,1,0,47,4,25,0,0,0,0,1,0,0
1,1,4,4,1,0,47,0,25,1,0,0,0,0,0,0
1,1,4,5,1,0,47,0,25,1,0,0,0,0,0,0
1,1,4,6,1,0,47,2,27,0,0,1,0,0,0,0
1,1,5,1,1,0,24.72727273,0,27,1,0,0,0,0,0,0
1,1,5,2,1,0,24.72727273,4,31,0,0,0,0,1,0,0
1,1,5,3,1,0,24.72727273,1,32,0,1,0,0,0,0,0
1,1,5,4,1,0,47,4,36,0,0,0,0,1,0,0
1,1,5,5,1,0,47,2,38,0,0,1,0,0,0,0
1,1,5,6,1,0,47,1,39,0,1,0,0,0,0,0
1,1,6,1,1,0,47,4,43,0,0,0,0,1,0,0
1,1,6,2,1,0,47,4,47,0,0,0,0,1,0,0
1,1,6,3,1,0,47,0,47,1,0,0,0,0,0,0
1,1,6,4,1,0,47,4,51,0,0,0,0,1,0,0
1,1,6,5,1,0,47,4,55,0,0,0,0,1,0,0
1,1,6,6,1,0,47,0,55,1,0,0,0,0,0,0
1,1,7,1,0,0,24.72727273,4,59,0,0,0,0,1,0,0
1,1,7,2,0,0,24.72727273,1,60,0,1,0,0,0,0,0
1,1,7,3,0,0,47,1,61,0,1,0,0,0,0,0
1,1,7,4,0,0,24.72727273,1,62,0,1,0,0,0,0,0
1,1,7,5,0,0,47,2,64,0,0,1,0,0,0,0
1,1,7,6,0,0,47,0,64,1,0,0,0,0,0,0
1,1,8,1,0,1,47,1,65,0,1,0,0,0,0,0
1,1,8,2,0,1,24.72727273,0,65,1,0,0,0,0,0,0
1,1,8,3,0,1,24.72727273,4,69,0,0,0,0,1,0,0
1,1,8,4,0,1,24.72727273,1,70,0,1,0,0,0,0,0
1,1,8,5,0,1,47,4,74,0,0,0,0,1,0,0
1,1,8,6,0,1,47,0,74,1,0,0,0,0,0,0
1,1,9,1,0,1,24.72727273,1,75,0,1,0,0,0,0,0
1,1,9,2,0,1,47,0,75,1,0,0,0,0,0,0
1,1,9,3,0,1,24.72727273,1,76,0,1,0,0,0,0,0
1,1,9,4,0,1,24.72727273,1,77,0,0,0,0,0,0,1
1,1,9,5,0,1,16.16666667,1,78,0,1,0,0,0,0,0
1,1,9,6,0,1,24.72727273,1,79,0,1,0,0,0,0,0
1,1,10,1,0,1,24.72727273,1,80,0,1,0,0,0,0,0
1,1,10,2,0,1,16.16666667,1,81,0,1,0,0,0,0,0
1,1,10,3,0,1,24.72727273,1,82,0,1,0,0,0,0,0
1,1,10,4,0,1,16.16666667,1,83,0,1,0,0,0,0,0
1,1,10,5,0,1,24.72727273,0,83,1,0,0,0,0,0,0
1,1,10,6,0,1,24.72727273,1,84,0,1,0,0,0,0,0
1,1,11,1,0,1,24.72727273,6,90,0,0,0,0,0,1,0
1,1,11,2,0,1,24.72727273,2,92,0,0,1,0,0,0,0
1,1,11,3,0,1,24.72727273,0,92,1,0,0,0,0,0,0
1,1,11,4,0,1,16.16666667,0,92,1,0,0,0,0,0,0
1,1,11,5,0,1,24.72727273,1,93,0,1,0,0,0,0,0
1,1,11,6,0,1,16.16666667,1,94,0,1,0,0,0,0,0
1,1,12,1,0,1,16.16666667,1,95,0,1,0,0,0,0,0
1,1,12,2,0,1,24.72727273,4,99,0,0,0,0,1,0,0
1,1,12,3,0,1,24.72727273,1,100,0,1,0,0,0,0,0
1,1,12,4,0,1,16.16666667,2,102,0,0,1,0,0,0,0
1,1,12,5,0,1,16.16666667,2,104,0,0,1,0,0,0,0
1,1,12,6,0,1,16.16666667,1,105,0,1,0,0,0,0,0
1,1,13,1,0,1,16.16666667,1,106,0,1,0,0,0,0,0
1,1,13,2,0,1,24.72727273,2,108,0,0,1,0,0,0,0
1,1,13,3,0,1,24.72727273,1,109,0,1,0,0,0,0,0
1,1,13,4,0,1,16.16666667,1,110,0,1,0,0,0,0,0
1,1,13,5,0,1,24.72727273,1,111,0,1,0,0,0,0,0
1,1,13,6,0,1,16.16666667,1,112,0,1,0,0,0,0,0
1,1,14,1,0,1,16.16666667,4,116,0,0,0,0,1,0,0
1,1,14,2,0,1,16.16666667,1,117,0,1,0,0,0,0,0
1,1,14,3,0,1,24.72727273,4,121,0,0,0,0,1,0,0
1,1,14,4,0,1,24.72727273,1,122,0,1,0,0,0,0,0
1,1,14,5,0,1,16.16666667,1,123,0,1,0,0,0,0,0
1,1,14,6,0,1,24.72727273,4,127,0,0,0,0,1,0,0
1,1,15,1,0,1,16.16666667,1,128,0,1,0,0,0,0,0
1,1,15,2,0,1,24.72727273,0,128,0,0,0,0,0,0,1
1,1,15,3,0,1,16.16666667,0,128,1,0,0,0,0,0,0
1,1,15,4,0,1,16.16666667,1,129,0,1,0,0,0,0,0
1,1,15,5,0,1,145,1,130,0,1,0,0,0,0,0
1,1,15,6,0,1,16.16666667,6,136,0,0,0,0,0,1,0
1,1,16,1,0,0,145,0,136,1,0,0,0,0,0,0
1,1,16,2,0,0,145,0,136,1,0,0,0,0,0,0
1,1,16,3,0,0,145,1,137,0,1,0,0,0,0,0
1,1,16,4,0,0,16.16666667,0,137,0,0,0,0,0,0,1
1,1,16,5,0,0,145,0,137,1,0,0,0,0,0,0
1,1,16,6,0,0,145,0,137,1,0,0,0,0,0,0
1,1,17,1,0,1,12.83333333,2,139,0,0,1,0,0,0,0
1,1,17,2,0,1,12.83333333,1,140,0,1,0,0,0,0,0
1,1,17,3,0,1,145,1,141,0,1,0,0,0,0,0
1,1,17,4,0,1,12.83333333,0,141,0,0,0,0,0,0,1
1,1,17,5,0,1,6.666666667,0,141,1,0,0,0,0,0,0
1,1,17,6,0,1,6.666666667,1,142,0,1,0,0,0,0,0
1,1,18,1,0,0,6.666666667,1,143,0,1,0,0,0,0,0
1,1,18,2,0,0,145,1,144,0,1,0,0,0,0,0
1,1,18,3,0,0,6.666666667,4,148,0,0,0,0,1,0,0
1,1,18,4,0,0,6.666666667,0,148,1,0,0,0,0,0,0
1,1,18,5,0,0,6.666666667,2,150,0,0,1,0,0,0,0
1,1,18,6,0,0,6.666666667,0,150,1,0,0,0,0,0,0
1,1,19,1,0,1,145,1,151,0,1,0,0,0,0,0
1,1,19,2,0,1,6.666666667,0,151,1,0,0,0,0,0,0
1,1,19,3,0,1,6.666666667,1,152,0,1,0,0,0,0,0
1,1,19,4,0,1,145,1,153,0,1,0,0,0,0,0
1,1,19,5,0,1,6.666666667,4,157,0,0,0,0,1,0,0
1,1,19,6,0,1,6.666666667,0,157,0,0,0,0,0,0,1
1,1,20,1,0,0,145,0,157,1,0,0,0,0,0,0
1,1,20,2,0,0,145,0,157,0,0,0,0,0,0,1
1,1,20,3,0,0,145,2,159,0,0,1,0,0,0,0
1,1,20,4,0,0,145,3,162,0,0,0,1,0,0,0
1,1,20,5,0,0,145,3,165,0,0,0,0,0,0,1
1,1,20,6,0,0,18.375,1,166,0,1,0,0,0,0,0
2,1,1,1,1,0,19.69230769,0,0,1,0,0,0,0,0,0
2,1,1,2,1,0,19.69230769,2,2,0,0,1,0,0,0,0
2,1,1,3,1,0,19.69230769,2,4,0,0,1,0,0,0,0
2,1,1,4,1,0,19.69230769,0,4,1,0,0,0,0,0,0
2,1,1,5,1,0,19.69230769,1,5,0,1,0,0,0,0,0
2,1,1,6,1,0,26.64285714,1,6,0,1,0,0,0,0,0
2,1,2,1,1,0,26.64285714,0,6,1,0,0,0,0,0,0
2,1,2,2,1,0,26.64285714,0,6,1,0,0,0,0,0,0
2,1,2,3,1,0,26.64285714,4,10,0,0,0,0,1,0,0
2,1,2,4,1,0,26.64285714,1,11,0,1,0,0,0,0,0
2,1,2,5,1,0,19.69230769,1,12,0,1,0,0,0,0,0
2,1,2,6,1,0,26.64285714,1,13,0,1,0,0,0,0,0
2,1,3,1,1,0,26.64285714,1,14,0,1,0,0,0,0,0
2,1,3,2,1,0,19.69230769,4,18,0,0,0,0,1,0,0
2,1,3,3,1,0,19.69230769,4,22,0,0,0,0,1,0,0
2,1,3,4,1,0,19.69230769,1,23,0,1,0,0,0,0,0
2,1,3,5,1,0,26.64285714,1,24,0,1,0,0,0,0,0
2,1,3,6,1,0,19.69230769,1,25,0,1,0,0,0,0,0
2,1,4,1,1,0,19.69230769,4,29,0,0,0,0,1,0,0
2,1,4,2,1,0,19.69230769,0,29,0,0,0,0,0,0,1
2,1,4,3,1,0,40,0,29,1,0,0,0,0,0,0
2,1,4,4,1,0,26.64285714,4,33,0,0,0,0,1,0,0
2,1,4,5,1,0,26.64285714,1,34,0,1,0,0,0,0,0
2,1,4,6,1,0,40,0,34,1,0,0,0,0,0,0
2,1,5,1,1,0,26.64285714,4,38,0,0,0,0,1,0,0
2,1,5,2,1,0,26.64285714,0,38,1,0,0,0,0,0,0
2,1,5,3,1,0,26.64285714,0,38,1,0,0,0,0,0,0
2,1,5,4,1,0,26.64285714,0,38,1,0,0,0,0,0,0
2,1,5,5,1,0,26.64285714,4,42,0,0,0,0,1,0,0
2,1,5,6,1,0,26.64285714,0,42,1,0,0,0,0,0,0
2,1,6,1,1,0,40,1,43,0,1,0,0,0,0,0
2,1,6,2,1,0,26.64285714,0,43,1,0,0,0,0,0,0
2,1,6,3,1,0,26.64285714,0,43,1,0,0,0,0,0,0
2,1,6,4,1,0,26.64285714,0,43,1,0,0,0,0,0,0
2,1,6,5,1,0,26.64285714,0,43,1,0,0,0,0,0,0
2,1,6,6,1,0,26.64285714,0,43,1,0,0,0,0,0,0
2,1,7,1,0,0,40,0,43,1,0,0,0,0,0,0
2,1,7,2,0,0,40,1,44,0,1,0,0,0,0,0
2,1,7,3,0,0,26.64285714,1,45,0,1,0,0,0,0,0
2,1,7,4,0,0,40,1,46,0,1,0,0,0,0,0
2,1,7,5,0,0,26.64285714,0,46,1,0,0,0,0,0,0
2,1,7,6,0,0,26.64285714,1,47,0,1,0,0,0,0,0
2,1,8,1,0,1,26.64285714,0,47,1,0,0,0,0,0,0
2,1,8,2,0,1,26.64285714,6,53,0,0,0,0,0,1,0
2,1,8,3,0,1,26.64285714,1,54,0,1,0,0,0,0,0
2,1,8,4,0,1,40,1,55,0,1,0,0,0,0,0
2,1,8,5,0,1,26.64285714,1,56,0,1,0,0,0,0,0
2,1,8,6,0,1,40,1,57,0,1,0,0,0,0,0
2,1,9,1,0,0,40,0,57,1,0,0,0,0,0,0
2,1,9,2,0,0,40,1,58,0,1,0,0,0,0,0
2,1,9,3,0,0,26.64285714,0,58,1,0,0,0,0,0,0
2,1,9,4,0,0,26.64285714,0,58,1,0,0,0,0,0,0
2,1,9,5,0,0,26.64285714,2,60,0,0,1,0,0,0,0
2,1,9,6,0,0,26.64285714,4,64,0,0,0,0,1,0,0
2,1,10,1,0,1,40,2,66,0,0,1,0,0,0,0
2,1,10,2,0,1,40,0,66,0,0,0,0,0,0,1
2,1,10,3,0,1,26.64285714,1,67,0,1,0,0,0,0,0
2,1,10,4,0,1,17.44444444,0,67,1,0,0,0,0,0,0
2,1,10,5,0,1,17.44444444,0,67,1,0,0,0,0,0,0
2,1,10,6,0,1,17.44444444,1,68,0,1,0,0,0,0,0
2,1,11,1,0,1,17.44444444,1,69,0,1,0,0,0,0,0
2,1,11,2,0,1,26.64285714,0,69,0,0,0,0,0,0,1
2,1,11,3,0,1,17.44444444,0,69,1,0,0,0,0,0,0
2,1,11,4,0,1,17.44444444,2,71,0,0,1,0,0,0,0
2,1,11,5,0,1,17.44444444,3,74,0,0,0,1,0,0,0
2,1,11,6,0,1,117.6666667,0,74,1,0,0,0,0,0,0
2,1,12,1,0,1,17.44444444,4,78,0,0,0,0,1,0,0
2,1,12,2,0,1,17.44444444,1,79,0,1,0,0,0,0,0
2,1,12,3,0,1,117.6666667,1,80,0,1,0,0,0,0,0
2,1,12,4,0,1,17.44444444,0,80,1,0,0,0,0,0,0
2,1,12,5,0,1,17.44444444,1,81,0,1,0,0,0,0,0
2,1,12,6,0,1,117.6666667,1,82,0,1,0,0,0,0,0
2,1,13,1,0,0,117.6666667,0,82,1,0,0,0,0,0,0
2,1,13,2,0,0,117.6666667,1,83,0,1,0,0,0,0,0
2,1,13,3,0,0,17.44444444,4,87,0,0,0,0,1,0,0
2,1,13,4,0,0,17.44444444,1,88,0,1,0,0,0,0,0
2,1,13,5,0,0,117.6666667,2,90,0,0,1,0,0,0,0
2,1,13,6,0,0,117.6666667,1,91,0,1,0,0,0,0,0
2,1,14,1,0,1,117.6666667,0,91,1,0,0,0,0,0,0
2,1,14,2,0,1,117.6666667,1,92,0,1,0,0,0,0,0
2,1,14,3,0,1,17.44444444,1,93,0,1,0,0,0,0,0
2,1,14,4,0,1,117.6666667,1,94,0,1,0,0,0,0,0
2,1,14,5,0,1,17.44444444,1,95,0,1,0,0,0,0,0
2,1,14,6,0,1,117.6666667,1,96,0,1,0,0,0,0,0
2,1,15,1,0,0,117.6666667,1,97,0,1,0,0,0,0,0
2,1,15,2,0,0,17.44444444,0,97,1,0,0,0,0,0,0
2,1,15,3,0,0,17.44444444,0,97,1,0,0,0,0,0,0
2,1,15,4,0,0,17.44444444,0,97,1,0,0,0,0,0,0
2,1,15,5,0,0,117.6666667,1,98,0,1,0,0,0,0,0
2,1,15,6,0,0,17.44444444,1,99,0,1,0,0,0,0,0
2,1,16,1,0,1,17.44444444,2,101,0,0,1,0,0,0,0
2,1,16,2,0,1,17.44444444,6,107,0,0,0,0,0,1,0
2,1,16,3,0,1,17.44444444,0,107,1,0,0,0,0,0,0
2,1,16,4,0,1,117.6666667,1,108,0,1,0,0,0,0,0
2,1,16,5,0,1,17.44444444,1,109,0,1,0,0,0,0,0
2,1,16,6,0,1,117.6666667,4,113,0,0,0,0,1,0,0
2,1,16,1,0,1,17.44444444,0,113,0,0,0,0,0,0,1
2,1,17,2,0,0,12.75,1,114,0,1,0,0,0,0,0
2,1,17,3,0,0,117.6666667,1,115,0,1,0,0,0,0,0
2,1,17,4,0,0,12.75,4,119,0,0,0,0,1,0,0
2,1,17,5,0,0,12.75,4,123,0,0,0,0,1,0,0
2,1,17,6,0,0,12.75,1,124,0,1,0,0,0,0,0
2,1,18,1,0,0,12.75,1,125,0,1,0,0,0,0,0
2,1,18,2,0,0,117.6666667,2,127,0,0,1,0,0,0,0
2,1,18,3,0,0,117.6666667,4,131,0,0,0,0,1,0,0
2,1,18,4,0,0,117.6666667,1,132,0,1,0,0,0,0,0
2,1,18,5,0,0,12.75,1,133,0,1,0,0,0,0,0
2,1,18,6,0,0,117.6666667,2,135,0,0,1,0,0,0,0
2,1,19,1,0,0,12.75,0,135,1,0,0,0,0,0,0
2,1,19,2,0,0,12.75,6,141,0,0,0,0,0,1,0
2,1,19,3,0,0,12.75,1,142,0,1,0,0,0,0,0
2,1,19,4,0,0,117.6666667,2,144,0,0,1,0,0,0,0
2,1,19,5,0,0,117.6666667,4,148,0,0,0,0,1,0,0
2,1,19,6,0,0,117.6666667,1,149,0,1,0,0,0,0,0
2,1,20,1,0,0,117.6666667,1,150,0,1,0,0,0,0,0
2,1,20,2,0,0,12.75,0,150,1,0,0,0,0,0,0
2,1,20,3,0,0,12.75,4,154,0,0,0,0,1,0,0
2,1,20,4,0,0,12.75,4,158,0,0,0,0,1,0,0
2,1,20,5,0,0,12.75,4,162,0,0,0,0,1,0,0
2,1,20,6,0,0,12.75,6,168,0,0,0,0,0,1,0
3,1,1,1,1,0,20.26666667,0,0,1,0,0,0,0,0,0
3,1,1,2,1,0,20.26666667,1,1,0,1,0,0,0,0,0
3,1,1,3,1,0,27,0,1,1,0,0,0,0,0,0
3,1,1,4,1,0,27,0,1,1,0,0,0,0,0,0
3,1,1,5,1,0,27,1,2,0,1,0,0,0,0,0
3,1,1,6,1,0,20.26666667,0,2,1,0,0,0,0,0,0
3,1,2,1,1,0,27,0,2,1,0,0,0,0,0,0
3,1,2,2,1,0,27,1,3,0,1,0,0,0,0,0
3,1,2,3,1,0,20.26666667,0,3,1,0,0,0,0,0,0
3,1,2,4,1,0,27,0,3,1,0,0,0,0,0,0
3,1,2,5,1,0,27,0,3,1,0,0,0,0,0,0
3,1,2,6,1,0,27,1,4,0,1,0,0,0,0,0
3,1,3,1,1,0,27,0,4,1,0,0,0,0,0,0
3,1,3,2,1,0,27,0,4,0,0,0,0,0,0,1
3,1,3,3,1,0,36.44444444,0,4,1,0,0,0,0,0,0
3,1,3,4,1,0,36.44444444,1,5,0,1,0,0,0,0,0
3,1,3,5,1,0,20.26666667,0,5,1,0,0,0,0,0,0
3,1,3,6,1,0,20.26666667,4,9,0,0,0,0,1,0,0
3,1,4,1,1,0,36.44444444,0,9,1,0,0,0,0,0,0
3,1,4,2,1,0,36.44444444,1,10,0,1,0,0,0,0,0
3,1,4,3,1,0,20.26666667,1,11,0,1,0,0,0,0,0
3,1,4,4,1,0,36.44444444,0,11,1,0,0,0,0,0,0
3,1,4,5,1,0,36.44444444,4,15,0,0,0,0,1,0,0
3,1,4,6,1,0,36.44444444,1,16,0,1,0,0,0,0,0
3,1,5,1,1,0,36.44444444,0,16,1,0,0,0,0,0,0
3,1,5,2,1,0,36.44444444,2,18,0,0,1,0,0,0,0
3,1,5,3,1,0,36.44444444,0,18,1,0,0,0,0,0,0
3,1,5,4,1,0,36.44444444,1,19,0,1,0,0,0,0,0
3,1,5,5,1,0,20.26666667,0,19,1,0,0,0,0,0,0
3,1,5,6,1,0,36.44444444,4,23,0,0,0,0,1,0,0
3,1,6,1,1,0,20.26666667,4,27,0,0,0,0,1,0,0
3,1,6,2,1,0,20.26666667,0,27,1,0,0,0,0,0,0
3,1,6,3,1,0,20.26666667,6,33,0,0,0,0,0,1,0
3,1,6,4,1,0,20.26666667,1,34,0,1,0,0,0,0,0
3,1,6,5,1,0,36.44444444,0,34,1,0,0,0,0,0,0
3,1,6,6,1,0,36.44444444,4,38,0,0,0,0,1,0,0
3,1,7,1,0,0,20.26666667,0,38,1,0,0,0,0,0,0
3,1,7,2,0,0,20.26666667,1,39,0,1,0,0,0,0,0
3,1,7,3,0,0,36.44444444,1,40,0,1,0,0,0,0,0
3,1,7,4,0,0,20.26666667,0,40,0,0,0,0,0,0,1
3,1,7,5,0,0,20.7,1,41,0,1,0,0,0,0,0
3,1,7,6,0,0,36.44444444,4,45,0,0,0,0,1,0,0
3,1,8,1,0,1,20.7,2,47,0,0,1,0,0,0,0
3,1,8,2,0,1,20.7,1,48,0,1,0,0,0,0,0
3,1,8,3,0,1,36.44444444,1,49,0,1,0,0,0,0,0
3,1,8,4,0,1,20.7,2,51,0,0,1,0,0,0,0
3,1,8,5,0,1,20.7,1,52,0,1,0,0,0,0,0
3,1,8,6,0,1,36.44444444,1,53,0,1,0,0,0,0,0
3,1,9,1,0,1,36.44444444,1,54,0,1,0,0,0,0,0
3,1,9,2,0,1,20.7,0,54,1,0,0,0,0,0,0
3,1,9,3,0,1,20.7,6,60,0,0,0,0,0,1,0
3,1,9,4,0,1,20.7,2,62,0,0,1,0,0,0,0
3,1,9,5,0,1,20.7,1,63,0,1,0,0,0,0,0
3,1,9,6,0,1,36.44444444,1,64,0,1,0,0,0,0,0
3,1,10,1,0,1,36.44444444,4,68,0,0,0,0,1,0,0
3,1,10,2,0,1,36.44444444,4,72,0,0,0,0,1,0,0
3,1,10,3,0,1,36.44444444,0,72,1,0,0,0,0,0,0
3,1,10,4,0,1,36.44444444,1,73,0,1,0,0,0,0,0
3,1,10,5,0,1,20.7,1,74,0,1,0,0,0,0,0
3,1,10,6,0,1,36.44444444,4,78,0,0,0,0,1,0,0
3,1,11,1,0,1,20.7,1,79,0,1,0,0,0,0,0
3,1,11,2,0,1,36.44444444,1,80,0,1,0,0,0,0,0
3,1,11,3,0,1,20.7,4,84,0,0,0,0,1,0,0
3,1,11,4,0,1,20.7,0,84,1,0,0,0,0,0,0
3,1,11,5,0,1,20.7,1,85,0,1,0,0,0,0,0
3,1,11,6,0,1,36.44444444,0,85,0,0,0,0,0,0,1
3,1,12,1,0,0,20.7,1,86,0,1,0,0,0,0,0
3,1,12,2,0,0,20.81818182,1,87,0,1,0,0,0,0,0
3,1,12,3,0,0,20.7,2,89,0,0,1,0,0,0,0
3,1,12,4,0,0,20.7,0,89,0,0,0,0,0,0,1
3,1,12,5,0,0,20.7,0,89,1,0,0,0,0,0,0
3,1,12,6,0,0,20.7,0,89,1,0,0,0,0,0,0
3,1,13,1,0,1,100.5,1,90,0,1,0,0,0,0,0
3,1,13,2,0,1,20.7,2,92,0,0,1,0,0,0,0
3,1,13,3,0,1,20.7,1,93,0,1,0,0,0,0,0
3,1,13,4,0,1,100.5,0,93,1,0,0,0,0,0,0
3,1,13,5,0,1,100.5,2,95,0,0,1,0,0,0,0
3,1,13,6,0,1,100.5,2,97,0,0,1,0,0,0,0
3,1,14,1,0,0,20.7,0,97,1,0,0,0,0,0,0
3,1,14,2,0,0,20.7,1,98,0,1,0,0,0,0,0
3,1,14,3,0,0,100.5,1,99,0,1,0,0,0,0,0
3,1,14,4,0,0,20.7,6,105,0,0,0,0,0,1,0
3,1,14,5,0,0,20.7,2,107,0,0,1,0,0,0,0
3,1,14,6,0,0,20.7,1,108,0,1,0,0,0,0,0
3,1,15,1,0,1,20.7,1,109,0,1,0,0,0,0,0
3,1,15,2,0,1,100.5,1,110,0,1,0,0,0,0,0
