MatchNumber,Innings,Over,BallNumber,PowerPlay,SpinBowler,BattingAverage,BatsmenRuns,BatsmanRuns_cumul,runs_0,runs_1,runs_2,runs_3,runs_4,runs_6,Wicket
3,1,15,3,0,1,20.7,0,110,0,0,0,0,0,0,1
3,1,15,4,0,1,5.428571429,0,110,1,0,0,0,0,0,0
3,1,15,5,0,1,5.428571429,0,110,1,0,0,0,0,0,0
3,1,15,6,0,1,5.428571429,1,111,0,1,0,0,0,0,0
3,1,16,1,0,0,5.428571429,0,111,1,0,0,0,0,0,0
3,1,16,2,0,0,5.428571429,2,113,0,0,1,0,0,0,0
3,1,16,3,0,0,5.428571429,0,113,1,0,0,0,0,0,0
3,1,16,4,0,0,5.428571429,0,113,0,0,0,0,0,0,1
3,1,16,5,0,0,100.5,1,114,0,1,0,0,0,0,0
3,1,16,6,0,0,18.25,0,114,1,0,0,0,0,0,0
3,1,17,1,0,0,100.5,2,116,0,0,1,0,0,0,0
3,1,17,2,0,0,100.5,2,118,0,0,1,0,0,0,0
3,1,17,3,0,0,100.5,2,120,0,0,1,0,0,0,0
3,1,17,4,0,0,100.5,1,121,0,1,0,0,0,0,0
3,1,17,5,0,0,18.25,1,122,0,1,0,0,0,0,0
3,1,17,6,0,0,100.5,2,124,0,0,1,0,0,0,0
3,1,18,1,0,0,18.25,6,130,0,0,0,0,0,1,0
3,1,18,2,0,0,18.25,1,131,0,1,0,0,0,0,0
3,1,18,3,0,0,100.5,1,132,0,1,0,0,0,0,0
3,1,18,4,0,0,18.25,4,136,0,0,0,0,1,0,0
3,1,18,5,0,0,18.25,1,137,0,1,0,0,0,0,0
3,1,18,6,0,0,100.5,1,138,0,1,0,0,0,0,0
3,1,19,1,0,0,100.5,1,139,0,1,0,0,0,0,0
3,1,19,2,0,0,18.25,4,143,0,0,0,0,1,0,0
3,1,19,3,0,0,18.25,0,143,1,0,0,0,0,0,0
3,1,19,4,0,0,18.25,2,145,0,0,1,0,0,0,0
3,1,19,5,0,0,18.25,0,145,1,0,0,0,0,0,0
3,1,19,6,0,0,100.5,1,146,0,1,0,0,0,0,0
3,1,20,1,0,0,100.5,1,147,0,1,0,0,0,0,0
3,1,20,2,0,0,18.25,2,149,0,0,1,0,0,0,0
3,1,20,3,0,0,18.25,0,149,0,0,0,0,0,0,1
3,1,20,4,0,0,100.5,2,151,0,0,1,0,0,0,0
3,1,20,5,0,0,100.5,4,155,0,0,0,0,1,0,0
3,1,20,6,0,0,100.5,2,157,0,0,1,0,0,0,0
5,1,1,1,1,1,24.44444444,4,4,0,0,0,0,1,0,0
5,1,1,2,1,1,24.44444444,4,8,0,0,0,0,1,0,0
5,1,1,3,1,1,24.44444444,0,8,1,0,0,0,0,0,0
5,1,1,4,1,1,24.44444444,1,9,0,1,0,0,0,0,0
5,1,1,5,1,1,21.94117647,0,9,1,0,0,0,0,0,0
5,1,1,6,1,1,21.94117647,1,10,0,1,0,0,0,0,0
5,1,2,1,1,0,21.94117647,0,10,1,0,0,0,0,0,0
5,1,2,2,1,0,21.94117647,4,14,0,0,0,0,1,0,0
5,1,2,3,1,0,21.94117647,4,18,0,0,0,0,1,0,0
5,1,2,4,1,0,21.94117647,1,19,0,1,0,0,0,0,0
5,1,2,5,1,0,24.44444444,1,20,0,1,0,0,0,0,0
5,1,2,6,1,0,21.94117647,2,22,0,0,1,0,0,0,0
5,1,3,1,1,0,24.44444444,1,23,0,1,0,0,0,0,0
5,1,3,2,1,0,21.94117647,4,27,0,0,0,0,1,0,0
5,1,3,3,1,0,21.94117647,2,29,0,0,1,0,0,0,0
5,1,3,4,1,0,21.94117647,1,30,0,1,0,0,0,0,0
5,1,3,5,1,0,24.44444444,0,30,1,0,0,0,0,0,0
5,1,3,6,1,0,24.44444444,1,31,0,1,0,0,0,0,0
5,1,4,1,1,0,24.44444444,0,31,1,0,0,0,0,0,0
5,1,4,2,1,0,24.44444444,0,31,1,0,0,0,0,0,0
5,1,4,3,1,0,24.44444444,4,35,0,0,0,0,1,0,0
5,1,4,4,1,0,24.44444444,1,36,0,1,0,0,0,0,0
5,1,4,5,1,0,21.94117647,4,40,0,0,0,0,1,0,0
5,1,4,6,1,0,21.94117647,4,44,0,0,0,0,1,0,0
5,1,4,1,1,0,24.44444444,0,44,0,0,0,0,0,0,1
5,1,5,2,1,0,33.90909091,0,44,1,0,0,0,0,0,0
5,1,5,3,1,0,33.90909091,0,44,1,0,0,0,0,0,0
5,1,5,4,1,0,33.90909091,1,45,0,1,0,0,0,0,0
5,1,5,5,1,0,21.94117647,0,45,1,0,0,0,0,0,0
5,1,5,6,1,0,21.94117647,2,47,0,0,1,0,0,0,0
5,1,6,1,1,0,33.90909091,4,51,0,0,0,0,1,0,0
5,1,6,2,1,0,33.90909091,2,53,0,0,1,0,0,0,0
5,1,6,3,1,0,33.90909091,0,53,1,0,0,0,0,0,0
5,1,6,4,1,0,33.90909091,0,53,1,0,0,0,0,0,0
5,1,6,5,1,0,33.90909091,1,54,0,1,0,0,0,0,0
5,1,6,6,1,0,21.94117647,1,55,0,1,0,0,0,0,0
5,1,7,1,0,1,21.94117647,0,55,1,0,0,0,0,0,0
5,1,7,2,0,1,21.94117647,1,56,0,1,0,0,0,0,0
5,1,7,3,0,1,33.90909091,2,58,0,0,1,0,0,0,0
5,1,7,4,0,1,33.90909091,0,58,0,0,0,0,0,0,1
5,1,7,5,0,1,19.61538462,1,59,0,1,0,0,0,0,0
5,1,7,6,0,1,21.94117647,1,60,0,1,0,0,0,0,0
5,1,8,1,0,1,21.94117647,1,61,0,1,0,0,0,0,0
5,1,8,2,0,1,19.61538462,0,61,1,0,0,0,0,0,0
5,1,8,3,0,1,19.61538462,1,62,0,1,0,0,0,0,0
5,1,8,4,0,1,21.94117647,1,63,0,1,0,0,0,0,0
5,1,8,5,0,1,19.61538462,1,64,0,1,0,0,0,0,0
5,1,8,6,0,1,21.94117647,0,64,1,0,0,0,0,0,0
5,1,9,1,0,1,19.61538462,0,64,1,0,0,0,0,0,0
5,1,9,2,0,1,19.61538462,4,68,0,0,0,0,1,0,0
5,1,9,3,0,1,19.61538462,0,68,1,0,0,0,0,0,0
5,1,9,4,0,1,19.61538462,0,68,1,0,0,0,0,0,0
5,1,9,5,0,1,21.94117647,0,68,1,0,0,0,0,0,0
5,1,9,6,0,1,21.94117647,1,69,0,1,0,0,0,0,0
5,1,10,1,0,1,21.94117647,2,71,0,0,1,0,0,0,0
5,1,10,2,0,1,21.94117647,1,72,0,1,0,0,0,0,0
5,1,10,3,0,1,19.61538462,1,73,0,1,0,0,0,0,0
5,1,10,4,0,1,21.94117647,0,73,1,0,0,0,0,0,0
5,1,10,5,0,1,21.94117647,0,73,1,0,0,0,0,0,0
5,1,10,6,0,1,21.94117647,2,75,0,0,1,0,0,0,0
5,1,11,1,0,0,19.61538462,1,76,0,1,0,0,0,0,0
5,1,11,2,0,0,21.94117647,0,76,1,0,0,0,0,0,0
5,1,11,3,0,0,21.94117647,2,78,0,0,1,0,0,0,0
5,1,11,4,0,0,21.94117647,4,82,0,0,0,0,1,0,0
5,1,11,5,0,0,21.94117647,1,83,0,1,0,0,0,0,0
5,1,11,6,0,0,19.61538462,0,83,0,0,0,0,0,0,1
5,1,12,1,0,1,21.94117647,1,84,0,1,0,0,0,0,0
5,1,12,2,0,1,88,1,85,0,1,0,0,0,0,0
5,1,12,3,0,1,21.94117647,0,85,1,0,0,0,0,0,0
5,1,12,4,0,1,21.94117647,1,86,0,1,0,0,0,0,0
5,1,12,5,0,1,88,0,86,0,0,0,0,0,0,1
5,1,12,6,0,1,5.777777778,0,86,1,0,0,0,0,0,0
5,1,13,1,0,0,21.94117647,1,87,0,1,0,0,0,0,0
5,1,13,2,0,0,5.777777778,0,87,1,0,0,0,0,0,0
5,1,13,3,0,0,5.777777778,1,88,0,1,0,0,0,0,0
5,1,13,4,0,0,21.94117647,4,92,0,0,0,0,1,0,0
5,1,13,5,0,0,21.94117647,1,93,0,1,0,0,0,0,0
5,1,13,6,0,0,5.777777778,2,95,0,0,1,0,0,0,0
5,1,14,1,0,1,21.94117647,0,95,1,0,0,0,0,0,0
5,1,14,2,0,1,21.94117647,0,95,1,0,0,0,0,0,0
5,1,14,3,0,1,21.94117647,1,96,0,1,0,0,0,0,0
5,1,14,4,0,1,5.777777778,0,96,0,0,0,0,0,0,1
5,1,14,5,0,1,4.6,1,97,0,1,0,0,0,0,0
5,1,14,6,0,1,21.94117647,1,98,0,1,0,0,0,0,0
5,1,15,1,0,1,21.94117647,0,98,1,0,0,0,0,0,0
5,1,15,2,0,1,21.94117647,1,99,0,1,0,0,0,0,0
5,1,15,3,0,1,4.6,1,100,0,1,0,0,0,0,0
5,1,15,4,0,1,21.94117647,2,102,0,0,1,0,0,0,0
5,1,15,5,0,1,21.94117647,1,103,0,1,0,0,0,0,0
5,1,15,6,0,1,4.6,0,103,1,0,0,0,0,0,0
5,1,16,1,0,0,4.6,1,104,0,1,0,0,0,0,0
5,1,16,2,0,0,21.94117647,1,105,0,1,0,0,0,0,0
5,1,16,3,0,0,4.6,0,105,1,0,0,0,0,0,0
5,1,16,4,0,0,4.6,3,108,0,0,0,1,0,0,0
5,1,16,5,0,0,21.94117647,1,109,0,1,0,0,0,0,0
5,1,16,6,0,0,4.6,4,113,0,0,0,0,1,0,0
5,1,17,1,0,0,21.94117647,1,114,0,1,0,0,0,0,0
5,1,17,2,0,0,4.6,2,116,0,0,1,0,0,0,0
5,1,17,3,0,0,4.6,1,117,0,1,0,0,0,0,0
5,1,17,4,0,0,21.94117647,1,118,0,1,0,0,0,0,0
5,1,17,5,0,0,4.6,1,119,0,1,0,0,0,0,0
5,1,17,6,0,0,21.94117647,0,119,1,0,0,0,0,0,0
5,1,18,1,0,0,4.6,4,123,0,0,0,0,1,0,0
5,1,18,2,0,0,4.6,2,125,0,0,1,0,0,0,0
5,1,18,3,0,0,4.6,1,126,0,1,0,0,0,0,0
5,1,18,4,0,0,21.94117647,1,127,0,1,0,0,0,0,0
5,1,18,5,0,0,4.6,0,127,1,0,0,0,0,0,0
5,1,18,6,0,0,21.94117647,6,133,0,0,0,0,0,1,0
5,1,19,1,0,0,4.6,2,135,0,0,1,0,0,0,0
5,1,19,2,0,0,4.6,1,136,0,1,0,0,0,0,0
5,1,19,3,0,0,21.94117647,1,137,0,1,0,0,0,0,0
5,1,19,4,0,0,4.6,2,139,0,0,1,0,0,0,0
5,1,19,5,0,0,4.6,1,140,0,1,0,0,0,0,0
5,1,19,6,0,0,21.94117647,2,142,0,0,1,0,0,0,0
5,1,20,1,0,0,4.6,1,143,0,1,0,0,0,0,0
5,1,20,2,0,0,21.94117647,2,145,0,0,1,0,0,0,0
5,1,20,3,0,0,21.94117647,2,147,0,0,1,0,0,0,0
5,1,20,4,0,0,21.94117647,6,153,0,0,0,0,0,1,0
5,1,20,5,0,0,21.94117647,2,155,0,0,1,0,0,0,0
5,1,20,6,0,0,21.94117647,2,157,0,0,1,0,0,0,0
6,1,1,1,1,0,25,0,0,1,0,0,0,0,0,0
6,1,1,2,1,0,25,4,4,0,0,0,0,1,0,0
6,1,1,3,1,0,25,0,4,1,0,0,0,0,0,0
6,1,1,4,1,0,25,0,4,1,0,0,0,0,0,0
6,1,1,5,1,0,25,1,5,0,1,0,0,0,0,0
6,1,1,6,1,0,23.61904762,0,5,1,0,0,0,0,0,0
6,1,2,1,1,0,25,1,6,0,1,0,0,0,0,0
6,1,2,2,1,0,23.61904762,1,7,0,1,0,0,0,0,0
6,1,2,3,1,0,25,0,7,1,0,0,0,0,0,0
6,1,2,4,1,0,25,0,7,1,0,0,0,0,0,0
6,1,2,5,1,0,25,3,10,0,0,0,1,0,0,0
6,1,2,6,1,0,23.61904762,1,11,0,1,0,0,0,0,0
6,1,3,1,1,0,23.61904762,2,13,0,0,1,0,0,0,0
6,1,3,2,1,0,23.61904762,0,13,1,0,0,0,0,0,0
6,1,3,3,1,0,23.61904762,4,17,0,0,0,0,1,0,0
6,1,3,4,1,0,23.61904762,1,18,0,1,0,0,0,0,0
6,1,3,5,1,0,25,0,18,1,0,0,0,0,0,0
6,1,3,6,1,0,23.61904762,1,19,0,1,0,0,0,0,0
6,1,3,1,1,0,23.61904762,0,19,0,0,0,0,0,0,1
6,1,4,2,1,0,96,0,19,1,0,0,0,0,0,0
6,1,4,3,1,0,96,4,23,0,0,0,0,1,0,0
6,1,4,4,1,0,96,1,24,0,1,0,0,0,0,0
6,1,4,5,1,0,25,2,26,0,0,1,0,0,0,0
6,1,4,6,1,0,25,4,30,0,0,0,0,1,0,0
6,1,5,1,1,0,96,1,31,0,1,0,0,0,0,0
6,1,5,2,1,0,25,0,31,0,0,0,0,0,0,1
6,1,5,3,1,0,5,0,31,1,0,0,0,0,0,0
6,1,5,4,1,0,5,2,33,0,0,1,0,0,0,0
6,1,5,5,1,0,5,2,35,0,0,1,0,0,0,0
6,1,5,6,1,0,5,0,35,1,0,0,0,0,0,0
6,1,6,1,1,0,96,1,36,0,1,0,0,0,0,0
6,1,6,2,1,0,5,3,39,0,0,0,1,0,0,0
6,1,6,3,1,0,96,0,39,1,0,0,0,0,0,0
6,1,6,4,1,0,96,1,40,0,1,0,0,0,0,0
6,1,6,5,1,0,5,1,41,0,1,0,0,0,0,0
6,1,6,6,1,0,96,4,45,0,0,0,0,1,0,0
6,1,7,1,0,1,5,0,45,1,0,0,0,0,0,0
6,1,7,2,0,1,5,1,46,0,1,0,0,0,0,0
6,1,7,3,0,1,96,0,46,0,0,0,0,0,0,1
6,1,7,4,0,1,7.090909091,0,46,1,0,0,0,0,0,0
6,1,7,5,0,1,7.090909091,0,46,1,0,0,0,0,0,0
6,1,7,6,0,1,5,0,46,1,0,0,0,0,0,0
6,1,8,1,0,1,7.090909091,0,46,1,0,0,0,0,0,0
6,1,8,2,0,1,7.090909091,1,47,0,1,0,0,0,0,0
6,1,8,3,0,1,5,1,48,0,1,0,0,0,0,0
6,1,8,4,0,1,7.090909091,0,48,1,0,0,0,0,0,0
6,1,8,5,0,1,7.090909091,4,52,0,0,0,0,1,0,0
6,1,8,6,0,1,7.090909091,4,56,0,0,0,0,1,0,0
6,1,9,1,0,1,5,1,57,0,1,0,0,0,0,0
6,1,9,2,0,1,7.090909091,1,58,0,1,0,0,0,0,0
6,1,9,3,0,1,5,0,58,1,0,0,0,0,0,0
6,1,9,4,0,1,5,0,58,1,0,0,0,0,0,0
6,1,9,5,0,1,5,1,59,0,1,0,0,0,0,0
6,1,9,6,0,1,7.090909091,1,60,0,1,0,0,0,0,0
6,1,10,1,0,0,7.090909091,1,61,0,1,0,0,0,0,0
6,1,10,2,0,0,5,1,62,0,1,0,0,0,0,0
6,1,10,3,0,0,7.090909091,4,66,0,0,0,0,1,0,0
6,1,10,4,0,0,7.090909091,2,68,0,0,1,0,0,0,0
6,1,10,5,0,0,7.090909091,0,68,1,0,0,0,0,0,0
6,1,10,6,0,0,7.090909091,2,70,0,0,1,0,0,0,0
6,1,11,1,0,1,5,0,70,1,0,0,0,0,0,0
6,1,11,2,0,1,5,1,71,0,1,0,0,0,0,0
6,1,11,3,0,1,7.090909091,0,71,1,0,0,0,0,0,0
6,1,11,4,0,1,7.090909091,2,73,0,0,1,0,0,0,0
6,1,11,5,0,1,7.090909091,0,73,1,0,0,0,0,0,0
6,1,11,6,0,1,7.090909091,0,73,0,0,0,0,0,0,1
6,1,12,1,0,0,5,1,74,0,1,0,0,0,0,0
6,1,12,2,0,0,NA,1,75,0,1,0,0,0,0,0
6,1,12,3,0,0,5,4,79,0,0,0,0,1,0,0
6,1,12,4,0,0,5,4,83,0,0,0,0,1,0,0
6,1,12,5,0,0,5,4,87,0,0,0,0,1,0,0
6,1,12,6,0,0,5,1,88,0,1,0,0,0,0,0
6,1,12,6,0,0,5,0,88,0,0,0,0,0,0,1
6,1,13,2,0,1,0.666666667,0,88,1,0,0,0,0,0,0
6,1,13,3,0,1,0.666666667,0,88,1,0,0,0,0,0,0
6,1,13,4,0,1,0.666666667,4,92,0,0,0,0,1,0,0
6,1,13,5,0,1,0.666666667,1,93,0,1,0,0,0,0,0
6,1,13,6,0,1,NA,1,94,0,1,0,0,0,0,0
6,1,14,1,0,0,NA,4,98,0,0,0,0,1,0,0
6,1,14,2,0,0,NA,0,98,1,0,0,0,0,0,0
6,1,14,3,0,0,NA,1,99,0,1,0,0,0,0,0
6,1,14,4,0,0,0.666666667,2,101,0,0,1,0,0,0,0
6,1,14,5,0,0,0.666666667,1,102,0,1,0,0,0,0,0
6,1,14,6,0,0,NA,2,104,0,0,1,0,0,0,0
6,1,15,1,0,0,0.666666667,1,105,0,1,0,0,0,0,0
6,1,15,2,0,0,NA,1,106,0,1,0,0,0,0,0
6,1,15,3,0,0,0.666666667,0,106,1,0,0,0,0,0,0
6,1,15,4,0,0,0.666666667,0,106,0,0,0,0,0,0,1
6,1,15,5,0,0,17.8125,0,106,1,0,0,0,0,0,0
6,1,15,6,0,0,17.8125,2,108,0,0,1,0,0,0,0
6,1,16,1,0,0,NA,1,109,0,1,0,0,0,0,0
6,1,16,2,0,0,17.8125,2,111,0,0,1,0,0,0,0
6,1,16,3,0,0,17.8125,1,112,0,1,0,0,0,0,0
6,1,16,4,0,0,NA,0,112,1,0,0,0,0,0,0
6,1,16,5,0,0,NA,1,113,0,1,0,0,0,0,0
6,1,16,6,0,0,17.8125,2,115,0,0,1,0,0,0,0
6,1,17,1,0,0,NA,1,116,0,1,0,0,0,0,0
6,1,17,2,0,0,17.8125,0,116,1,0,0,0,0,0,0
6,1,17,3,0,0,NA,1,117,0,1,0,0,0,0,0
6,1,17,4,0,0,17.8125,4,121,0,0,0,0,1,0,0
6,1,17,5,0,0,17.8125,2,123,0,0,1,0,0,0,0
6,1,17,6,0,0,17.8125,1,124,0,1,0,0,0,0,0
6,1,18,1,0,0,17.8125,4,128,0,0,0,0,1,0,0
6,1,18,2,0,0,17.8125,1,129,0,1,0,0,0,0,0
6,1,18,3,0,0,NA,3,132,0,0,0,1,0,0,0
6,1,18,4,0,0,17.8125,2,134,0,0,1,0,0,0,0
6,1,18,5,0,0,17.8125,1,135,0,1,0,0,0,0,0
6,1,18,6,0,0,NA,1,136,0,1,0,0,0,0,0
6,1,18,1,0,0,NA,0,136,0,0,0,0,0,0,1
6,1,19,2,0,0,16.7,1,137,0,1,0,0,0,0,0
6,1,19,3,0,0,17.8125,1,138,0,1,0,0,0,0,0
6,1,19,4,0,0,16.7,1,139,0,1,0,0,0,0,0
6,1,19,5,0,0,17.8125,6,145,0,0,0,0,0,1,0
6,1,19,6,0,0,17.8125,6,151,0,0,0,0,0,1,0
6,1,20,1,0,0,16.7,3,154,0,0,0,1,0,0,0
6,1,20,2,0,0,17.8125,4,158,0,0,0,0,1,0,0
6,1,20,3,0,0,17.8125,1,159,0,1,0,0,0,0,0
6,1,20,4,0,0,16.7,1,160,0,1,0,0,0,0,0
6,1,20,5,0,0,17.8125,2,162,0,0,1,0,0,0,0
6,1,20,6,0,0,17.8125,1,163,0,1,0,0,0,0,0
7,1,1,1,1,1,22.81818182,0,0,1,0,0,0,0,0,0
7,1,1,2,1,1,22.81818182,1,1,0,1,0,0,0,0,0
7,1,1,3,1,1,11.66666667,1,2,0,1,0,0,0,0,0
7,1,1,4,1,1,22.81818182,0,2,1,0,0,0,0,0,0
7,1,1,5,1,1,22.81818182,4,6,0,0,0,0,1,0,0
7,1,1,6,1,1,22.81818182,1,7,0,1,0,0,0,0,0
7,1,2,1,1,0,22.81818182,0,7,1,0,0,0,0,0,0
7,1,2,2,1,0,22.81818182,2,9,0,0,1,0,0,0,0
7,1,2,3,1,0,22.81818182,0,9,1,0,0,0,0,0,0
7,1,2,4,1,0,22.81818182,4,13,0,0,0,0,1,0,0
7,1,2,5,1,0,22.81818182,1,14,0,1,0,0,0,0,0
7,1,2,6,1,0,11.66666667,1,15,0,1,0,0,0,0,0
7,1,3,1,1,0,11.66666667,1,16,0,1,0,0,0,0,0
7,1,3,2,1,0,22.81818182,4,20,0,0,0,0,1,0,0
7,1,3,3,1,0,22.81818182,2,22,0,0,1,0,0,0,0
7,1,3,4,1,0,22.81818182,0,22,1,0,0,0,0,0,0
7,1,3,5,1,0,22.81818182,4,26,0,0,0,0,1,0,0
7,1,3,6,1,0,22.81818182,3,29,0,0,0,1,0,0,0
7,1,4,1,1,0,22.81818182,0,29,1,0,0,0,0,0,0
7,1,4,2,1,0,22.81818182,1,30,0,1,0,0,0,0,0
7,1,4,3,1,0,11.66666667,0,30,1,0,0,0,0,0,0
7,1,4,4,1,0,11.66666667,2,32,0,0,1,0,0,0,0
7,1,4,5,1,0,11.66666667,0,32,1,0,0,0,0,0,0
7,1,4,6,1,0,11.66666667,0,32,1,0,0,0,0,0,0
7,1,5,1,1,0,22.81818182,0,32,1,0,0,0,0,0,0
7,1,5,2,1,0,22.81818182,1,33,0,1,0,0,0,0,0
7,1,5,3,1,0,11.66666667,0,33,1,0,0,0,0,0,0
7,1,5,4,1,0,11.66666667,4,37,0,0,0,0,1,0,0
7,1,5,5,1,0,11.66666667,0,37,1,0,0,0,0,0,0
7,1,5,6,1,0,11.66666667,0,37,1,0,0,0,0,0,0
7,1,6,1,1,0,22.81818182,0,37,1,0,0,0,0,0,0
7,1,6,2,1,0,22.81818182,3,40,0,0,0,1,0,0,0
7,1,6,3,1,0,11.66666667,4,44,0,0,0,0,1,0,0
7,1,6,4,1,0,11.66666667,4,48,0,0,0,0,1,0,0
7,1,6,5,1,0,11.66666667,0,48,0,0,0,0,0,0,1
7,1,6,6,1,0,22.81818182,0,48,1,0,0,0,0,0,0
7,1,7,1,0,1,22.81818182,0,48,1,0,0,0,0,0,0
7,1,7,2,0,1,22.81818182,1,49,0,1,0,0,0,0,0
7,1,7,3,0,1,30.35714286,0,49,1,0,0,0,0,0,0
7,1,7,4,0,1,30.35714286,2,51,0,0,1,0,0,0,0
7,1,7,5,0,1,30.35714286,1,52,0,1,0,0,0,0,0
7,1,7,6,0,1,22.81818182,1,53,0,1,0,0,0,0,0
7,1,8,1,0,0,22.81818182,1,54,0,1,0,0,0,0,0
7,1,8,2,0,0,30.35714286,1,55,0,1,0,0,0,0,0
7,1,8,3,0,0,22.81818182,3,58,0,0,0,1,0,0,0
7,1,8,4,0,0,30.35714286,2,60,0,0,1,0,0,0,0
7,1,8,5,0,0,30.35714286,2,62,0,0,1,0,0,0,0
7,1,8,6,0,0,30.35714286,3,65,0,0,0,1,0,0,0
7,1,9,1,0,1,30.35714286,2,67,0,0,1,0,0,0,0
7,1,9,2,0,1,30.35714286,1,68,0,1,0,0,0,0,0
7,1,9,3,0,1,22.81818182,0,68,1,0,0,0,0,0,0
7,1,9,4,0,1,22.81818182,2,70,0,0,1,0,0,0,0
7,1,9,5,0,1,22.81818182,1,71,0,1,0,0,0,0,0
7,1,9,6,0,1,30.35714286,2,73,0,0,1,0,0,0,0
7,1,10,1,0,1,22.81818182,2,75,0,0,1,0,0,0,0
7,1,10,2,0,1,22.81818182,0,75,1,0,0,0,0,0,0
