MatchNumber,Innings,Over,BallNumber,PowerPlay,SpinBowler,BattingAverage,BatsmenRuns,BatsmanRuns_cumul,runs_0,runs_1,runs_2,runs_3,runs_4,runs_6,Wicket
7,1,10,3,0,1,22.81818182,1,76,0,1,0,0,0,0,0
7,1,10,4,0,1,30.35714286,2,78,0,0,1,0,0,0,0
7,1,10,5,0,1,30.35714286,4,82,0,0,0,0,1,0,0
7,1,10,6,0,1,30.35714286,6,88,0,0,0,0,0,1,0
7,1,11,1,0,0,22.81818182,1,89,0,1,0,0,0,0,0
7,1,11,2,0,0,30.35714286,2,91,0,0,1,0,0,0,0
7,1,11,3,0,0,30.35714286,2,93,0,0,1,0,0,0,0
7,1,11,4,0,0,30.35714286,1,94,0,1,0,0,0,0,0
7,1,11,5,0,0,22.81818182,1,95,0,1,0,0,0,0,0
7,1,11,6,0,0,30.35714286,1,96,0,1,0,0,0,0,0
7,1,12,1,0,0,30.35714286,0,96,1,0,0,0,0,0,0
7,1,12,2,0,0,22.81818182,4,100,0,0,0,0,1,0,0
7,1,12,3,0,0,22.81818182,0,100,1,0,0,0,0,0,0
7,1,12,4,0,0,30.35714286,0,100,1,0,0,0,0,0,0
7,1,12,5,0,0,30.35714286,1,101,0,1,0,0,0,0,0
7,1,12,6,0,0,22.81818182,0,101,1,0,0,0,0,0,0
7,1,13,1,0,1,30.35714286,4,105,0,0,0,0,1,0,0
7,1,13,2,0,1,30.35714286,1,106,0,1,0,0,0,0,0
7,1,13,3,0,1,22.81818182,1,107,0,1,0,0,0,0,0
7,1,13,4,0,1,30.35714286,1,108,0,1,0,0,0,0,0
7,1,13,5,0,1,22.81818182,4,112,0,0,0,0,1,0,0
7,1,13,6,0,1,22.81818182,1,113,0,1,0,0,0,0,0
7,1,14,1,0,0,22.81818182,4,117,0,0,0,0,1,0,0
7,1,14,2,0,0,22.81818182,1,118,0,1,0,0,0,0,0
7,1,14,3,0,0,30.35714286,2,120,0,0,1,0,0,0,0
7,1,14,4,0,0,30.35714286,1,121,0,1,0,0,0,0,0
7,1,14,5,0,0,22.81818182,1,122,0,1,0,0,0,0,0
7,1,14,6,0,0,30.35714286,1,123,0,1,0,0,0,0,0
7,1,15,1,0,0,30.35714286,0,123,1,0,0,0,0,0,0
7,1,15,2,0,0,30.35714286,0,123,1,0,0,0,0,0,0
7,1,15,3,0,0,30.35714286,1,124,0,1,0,0,0,0,0
7,1,15,4,0,0,22.81818182,6,130,0,0,0,0,0,1,0
7,1,15,5,0,0,22.81818182,1,131,0,1,0,0,0,0,0
7,1,15,6,0,0,30.35714286,1,132,0,1,0,0,0,0,0
7,1,16,1,0,0,30.35714286,0,132,1,0,0,0,0,0,0
7,1,16,2,0,0,30.35714286,2,134,0,0,1,0,0,0,0
7,1,16,3,0,0,30.35714286,1,135,0,1,0,0,0,0,0
7,1,16,4,0,0,22.81818182,1,136,0,1,0,0,0,0,0
7,1,16,5,0,0,30.35714286,1,137,0,1,0,0,0,0,0
7,1,16,6,0,0,22.81818182,1,138,0,1,0,0,0,0,0
7,1,17,1,0,0,22.81818182,1,139,0,1,0,0,0,0,0
7,1,17,2,0,0,30.35714286,0,139,1,0,0,0,0,0,0
7,1,17,3,0,0,30.35714286,6,145,0,0,0,0,0,1,0
7,1,17,4,0,0,30.35714286,1,146,0,1,0,0,0,0,0
7,1,17,5,0,0,22.81818182,0,146,1,0,0,0,0,0,0
7,1,17,6,0,0,30.35714286,1,147,0,1,0,0,0,0,0
7,1,18,1,0,0,30.35714286,3,150,0,0,0,1,0,0,0
7,1,18,2,0,0,22.81818182,1,151,0,1,0,0,0,0,0
7,1,18,3,0,0,30.35714286,4,155,0,0,0,0,1,0,0
7,1,18,4,0,0,30.35714286,4,159,0,0,0,0,1,0,0
7,1,18,5,0,0,30.35714286,1,160,0,1,0,0,0,0,0
7,1,18,6,0,0,22.81818182,4,164,0,0,0,0,1,0,0
7,1,19,1,0,0,30.35714286,2,166,0,0,1,0,0,0,0
7,1,19,2,0,0,30.35714286,0,166,1,0,0,0,0,0,0
7,1,19,3,0,0,30.35714286,6,172,0,0,0,0,0,1,0
7,1,19,4,0,0,30.35714286,4,176,0,0,0,0,1,0,0
7,1,19,5,0,0,30.35714286,0,176,1,0,0,0,0,0,0
7,1,19,6,0,0,30.35714286,0,176,1,0,0,0,0,0,0
7,1,20,1,0,0,22.81818182,2,178,0,0,1,0,0,0,0
7,1,20,2,0,0,22.81818182,1,179,0,1,0,0,0,0,0
7,1,20,3,0,0,30.35714286,0,179,0,0,0,0,0,0,1
7,1,20,4,0,0,9.857142857,1,180,0,1,0,0,0,0,0
7,1,20,5,0,0,22.81818182,2,182,0,0,1,0,0,0,0
7,1,20,6,0,0,22.81818182,1,183,0,1,0,0,0,0,0
8,1,1,1,1,0,NA,0,0,1,0,0,0,0,0,0
8,1,1,2,1,0,NA,4,4,0,0,0,0,1,0,0
8,1,1,3,1,0,NA,0,4,1,0,0,0,0,0,0
8,1,1,4,1,0,NA,1,5,0,1,0,0,0,0,0
8,1,1,5,1,0,29.25,0,5,1,0,0,0,0,0,0
8,1,1,6,1,0,29.25,0,5,1,0,0,0,0,0,0
8,1,2,1,1,0,NA,1,6,0,1,0,0,0,0,0
8,1,2,2,1,0,29.25,4,10,0,0,0,0,1,0,0
8,1,2,3,1,0,29.25,0,10,0,0,0,0,0,0,1
8,1,2,4,1,0,15.5,0,10,1,0,0,0,0,0,0
8,1,2,5,1,0,15.5,1,11,0,1,0,0,0,0,0
8,1,2,6,1,0,NA,1,12,0,1,0,0,0,0,0
8,1,3,1,1,0,NA,0,12,1,0,0,0,0,0,0
8,1,3,2,1,0,NA,0,12,1,0,0,0,0,0,0
8,1,3,3,1,0,15.5,0,12,1,0,0,0,0,0,0
8,1,3,4,1,0,15.5,2,14,0,0,1,0,0,0,0
8,1,3,5,1,0,15.5,3,17,0,0,0,1,0,0,0
8,1,3,6,1,0,NA,0,17,1,0,0,0,0,0,0
8,1,4,1,1,0,15.5,1,18,0,1,0,0,0,0,0
8,1,4,2,1,0,NA,4,22,0,0,0,0,1,0,0
8,1,4,3,1,0,NA,4,26,0,0,0,0,1,0,0
8,1,4,4,1,0,NA,0,26,1,0,0,0,0,0,0
8,1,4,5,1,0,15.5,0,26,1,0,0,0,0,0,0
8,1,4,6,1,0,15.5,4,30,0,0,0,0,1,0,0
8,1,5,1,1,0,NA,0,30,1,0,0,0,0,0,0
8,1,5,2,1,0,NA,0,30,0,0,0,0,0,0,1
8,1,5,3,1,0,9,1,31,0,1,0,0,0,0,0
8,1,5,4,1,0,15.5,0,31,1,0,0,0,0,0,0
8,1,5,5,1,0,15.5,2,33,0,0,1,0,0,0,0
8,1,5,6,1,0,15.5,0,33,1,0,0,0,0,0,0
8,1,6,1,1,0,9,0,33,1,0,0,0,0,0,0
8,1,6,2,1,0,9,2,35,0,0,1,0,0,0,0
8,1,6,3,1,0,9,1,36,0,1,0,0,0,0,0
8,1,6,4,1,0,15.5,0,36,1,0,0,0,0,0,0
8,1,6,5,1,0,15.5,0,36,1,0,0,0,0,0,0
8,1,6,6,1,0,15.5,1,37,0,1,0,0,0,0,0
8,1,7,1,0,0,15.5,1,38,0,1,0,0,0,0,0
8,1,7,2,0,0,9,1,39,0,1,0,0,0,0,0
8,1,7,3,0,0,15.5,1,40,0,1,0,0,0,0,0
8,1,7,4,0,0,9,4,44,0,0,0,0,1,0,0
8,1,7,5,0,0,9,1,45,0,1,0,0,0,0,0
8,1,7,6,0,0,15.5,0,45,1,0,0,0,0,0,0
8,1,8,1,0,1,9,0,45,1,0,0,0,0,0,0
8,1,8,2,0,1,9,0,45,1,0,0,0,0,0,0
8,1,8,3,0,1,9,1,46,0,1,0,0,0,0,0
8,1,8,4,0,1,15.5,2,48,0,0,1,0,0,0,0
8,1,8,5,0,1,15.5,0,48,1,0,0,0,0,0,0
8,1,8,6,0,1,9,1,49,0,1,0,0,0,0,0
8,1,9,1,0,1,9,1,50,0,1,0,0,0,0,0
8,1,9,2,0,1,15.5,6,56,0,0,0,0,0,1,0
8,1,9,3,0,1,15.5,1,57,0,1,0,0,0,0,0
8,1,9,4,0,1,9,0,57,1,0,0,0,0,0,0
8,1,9,5,0,1,15.5,0,57,1,0,0,0,0,0,0
8,1,9,6,0,1,9,6,63,0,0,0,0,0,1,0
8,1,9,1,0,1,15.5,0,63,0,0,0,0,0,0,1
8,1,10,2,0,1,22.70588235,0,63,1,0,0,0,0,0,0
8,1,10,3,0,1,22.70588235,2,65,0,0,1,0,0,0,0
8,1,10,4,0,1,22.70588235,0,65,1,0,0,0,0,0,0
8,1,10,5,0,1,22.70588235,0,65,1,0,0,0,0,0,0
8,1,10,6,0,1,22.70588235,1,66,0,1,0,0,0,0,0
8,1,11,1,0,0,22.70588235,0,66,1,0,0,0,0,0,0
8,1,11,2,0,0,22.70588235,2,68,0,0,1,0,0,0,0
8,1,11,3,0,0,22.70588235,1,69,0,1,0,0,0,0,0
8,1,11,4,0,0,9,1,70,0,1,0,0,0,0,0
8,1,11,5,0,0,22.70588235,1,71,0,1,0,0,0,0,0
8,1,11,6,0,0,9,1,72,0,1,0,0,0,0,0
8,1,12,1,0,1,9,0,72,1,0,0,0,0,0,0
8,1,12,2,0,1,9,1,73,0,1,0,0,0,0,0
8,1,12,3,0,1,22.70588235,0,73,1,0,0,0,0,0,0
8,1,12,4,0,1,9,2,75,0,0,1,0,0,0,0
8,1,12,5,0,1,9,1,76,0,1,0,0,0,0,0
8,1,12,6,0,1,22.70588235,1,77,0,1,0,0,0,0,0
8,1,13,1,0,0,22.70588235,2,79,0,0,1,0,0,0,0
8,1,13,2,0,0,22.70588235,6,85,0,0,0,0,0,1,0
8,1,13,3,0,0,22.70588235,0,85,1,0,0,0,0,0,0
8,1,13,4,0,0,9,1,86,0,1,0,0,0,0,0
8,1,13,5,0,0,22.70588235,1,87,0,1,0,0,0,0,0
8,1,13,6,0,0,9,0,87,1,0,0,0,0,0,0
8,1,14,1,0,1,22.70588235,0,87,1,0,0,0,0,0,0
8,1,14,2,0,1,22.70588235,6,93,0,0,0,0,0,1,0
8,1,14,3,0,1,22.70588235,2,95,0,0,1,0,0,0,0
8,1,14,4,0,1,22.70588235,1,96,0,1,0,0,0,0,0
8,1,14,5,0,1,9,6,102,0,0,0,0,0,1,0
8,1,14,6,0,1,9,2,104,0,0,1,0,0,0,0
8,1,15,1,0,0,22.70588235,0,104,1,0,0,0,0,0,0
8,1,15,2,0,0,22.70588235,0,104,1,0,0,0,0,0,0
8,1,15,3,0,0,22.70588235,4,108,0,0,0,0,1,0,0
8,1,15,4,0,0,22.70588235,4,112,0,0,0,0,1,0,0
8,1,15,5,0,0,22.70588235,1,113,0,1,0,0,0,0,0
8,1,15,6,0,0,9,0,113,1,0,0,0,0,0,0
8,1,16,1,0,1,22.70588235,2,115,0,0,1,0,0,0,0
8,1,16,2,0,1,22.70588235,1,116,0,1,0,0,0,0,0
8,1,16,3,0,1,9,1,117,0,1,0,0,0,0,0
8,1,16,4,0,1,22.70588235,0,117,1,0,0,0,0,0,0
8,1,16,5,0,1,22.70588235,0,117,0,0,0,0,0,0,1
8,1,16,6,0,1,14,1,118,0,1,0,0,0,0,0
8,1,17,1,0,0,14,1,119,0,1,0,0,0,0,0
8,1,17,2,0,0,9,1,120,0,1,0,0,0,0,0
8,1,17,3,0,0,14,2,122,0,0,1,0,0,0,0
8,1,17,4,0,0,14,0,122,1,0,0,0,0,0,0
8,1,17,5,0,0,14,0,122,0,0,0,0,0,0,1
8,1,17,6,0,0,NA,0,122,0,0,0,0,0,0,1
8,1,18,1,0,0,9,0,122,1,0,0,0,0,0,0
8,1,18,2,0,0,9,4,126,0,0,0,0,1,0,0
8,1,18,3,0,0,9,1,127,0,1,0,0,0,0,0
8,1,18,4,0,0,8.882352941,1,128,0,1,0,0,0,0,0
8,1,18,5,0,0,9,1,129,0,1,0,0,0,0,0
8,1,18,6,0,0,8.882352941,1,130,0,1,0,0,0,0,0
8,1,19,1,0,0,8.882352941,1,131,0,1,0,0,0,0,0
8,1,19,2,0,0,9,2,133,0,0,1,0,0,0,0
8,1,19,3,0,0,9,1,134,0,1,0,0,0,0,0
8,1,19,4,0,0,8.882352941,2,136,0,0,1,0,0,0,0
8,1,19,5,0,0,8.882352941,0,136,0,0,0,0,0,0,1
8,1,19,6,0,0,9,1,137,0,1,0,0,0,0,0
8,1,20,1,0,0,9,2,139,0,0,1,0,0,0,0
8,1,20,2,0,0,9,1,140,0,1,0,0,0,0,0
8,1,20,3,0,0,9.25,1,141,0,1,0,0,0,0,0
8,1,20,4,0,0,9,4,145,0,0,0,0,1,0,0
8,1,20,5,0,0,9,0,145,1,0,0,0,0,0,0
8,1,20,6,0,0,9,0,145,1,0,0,0,0,0,0
9,1,1,1,1,1,NA,4,4,0,0,0,0,1,0,0
9,1,1,2,1,1,NA,1,5,0,1,0,0,0,0,0
9,1,1,3,1,1,24.2,1,6,0,1,0,0,0,0,0
9,1,1,4,1,1,NA,0,6,1,0,0,0,0,0,0
9,1,1,5,1,1,NA,1,7,0,1,0,0,0,0,0
9,1,1,6,1,1,24.2,0,7,1,0,0,0,0,0,0
9,1,1,1,1,0,NA,0,7,0,0,0,0,0,0,1
9,1,2,2,1,0,24.2,1,8,0,1,0,0,0,0,0
9,1,2,3,1,0,23.55555556,0,8,1,0,0,0,0,0,0
9,1,2,4,1,0,23.55555556,0,8,0,0,0,0,0,0,1
9,1,2,5,1,0,24.2,1,9,0,1,0,0,0,0,0
9,1,2,6,1,0,16.55555556,2,11,0,0,1,0,0,0,0
9,1,3,1,1,0,24.2,0,11,1,0,0,0,0,0,0
9,1,3,2,1,0,24.2,0,11,1,0,0,0,0,0,0
9,1,3,3,1,0,24.2,4,15,0,0,0,0,1,0,0
9,1,3,4,1,0,24.2,0,15,1,0,0,0,0,0,0
9,1,3,5,1,0,24.2,0,15,1,0,0,0,0,0,0
9,1,3,6,1,0,24.2,0,15,1,0,0,0,0,0,0
9,1,4,1,1,0,16.55555556,1,16,0,1,0,0,0,0,0
9,1,4,2,1,0,24.2,2,18,0,0,1,0,0,0,0
9,1,4,3,1,0,24.2,4,22,0,0,0,0,1,0,0
9,1,4,4,1,0,24.2,0,22,1,0,0,0,0,0,0
9,1,4,5,1,0,24.2,0,22,1,0,0,0,0,0,0
9,1,4,6,1,0,24.2,4,26,0,0,0,0,1,0,0
9,1,5,1,1,0,16.55555556,4,30,0,0,0,0,1,0,0
9,1,5,2,1,0,16.55555556,1,31,0,1,0,0,0,0,0
9,1,5,3,1,0,24.2,4,35,0,0,0,0,1,0,0
9,1,5,4,1,0,24.2,1,36,0,1,0,0,0,0,0
9,1,5,5,1,0,16.55555556,1,37,0,1,0,0,0,0,0
9,1,5,6,1,0,24.2,1,38,0,1,0,0,0,0,0
9,1,6,1,1,0,24.2,4,42,0,0,0,0,1,0,0
9,1,6,2,1,0,24.2,4,46,0,0,0,0,1,0,0
9,1,6,3,1,0,24.2,2,48,0,0,1,0,0,0,0
9,1,6,4,1,0,24.2,4,52,0,0,0,0,1,0,0
9,1,6,5,1,0,24.2,1,53,0,1,0,0,0,0,0
9,1,6,6,1,0,16.55555556,0,53,0,0,0,0,0,0,1
9,1,7,1,0,1,24.2,1,54,0,1,0,0,0,0,0
9,1,7,2,0,1,26.66666667,1,55,0,1,0,0,0,0,0
9,1,7,3,0,1,24.2,2,57,0,0,1,0,0,0,0
9,1,7,4,0,1,24.2,0,57,1,0,0,0,0,0,0
9,1,7,5,0,1,24.2,0,57,1,0,0,0,0,0,0
9,1,7,6,0,1,24.2,0,57,0,0,0,0,0,0,1
9,1,8,1,0,1,26.66666667,0,57,1,0,0,0,0,0,0
9,1,8,2,0,1,26.66666667,0,57,1,0,0,0,0,0,0
9,1,8,3,0,1,26.66666667,4,61,0,0,0,0,1,0,0
9,1,8,4,0,1,26.66666667,1,62,0,1,0,0,0,0,0
9,1,8,5,0,1,10.66666667,1,63,0,1,0,0,0,0,0
9,1,8,6,0,1,26.66666667,0,63,0,0,0,0,0,0,1
9,1,9,1,0,1,10.66666667,0,63,1,0,0,0,0,0,0
9,1,9,2,0,1,NA,0,63,0,0,0,0,0,0,1
9,1,9,3,0,1,8.666666667,0,63,1,0,0,0,0,0,0
9,1,9,4,0,1,8.666666667,2,65,0,0,1,0,0,0,0
9,1,9,5,0,1,8.666666667,4,69,0,0,0,0,1,0,0
9,1,9,6,0,1,8.666666667,1,70,0,1,0,0,0,0,0
9,1,10,1,0,1,8.666666667,1,71,0,1,0,0,0,0,0
9,1,10,2,0,1,10.66666667,1,72,0,1,0,0,0,0,0
9,1,10,4,0,1,10.66666667,0,72,1,0,0,0,0,0,0
9,1,10,5,0,1,10.66666667,2,74,0,0,1,0,0,0,0
9,1,10,6,0,1,10.66666667,1,75,0,1,0,0,0,0,0
9,1,11,3,0,1,10.66666667,1,76,0,1,0,0,0,0,0
9,1,11,4,0,1,8.666666667,0,76,1,0,0,0,0,0,0
9,1,11,5,0,1,8.666666667,4,80,0,0,0,0,1,0,0
9,1,11,6,0,1,8.666666667,1,81,0,1,0,0,0,0,0
9,1,12,1,0,0,8.666666667,1,82,0,1,0,0,0,0,0
9,1,12,2,0,0,10.66666667,0,82,1,0,0,0,0,0,0
9,1,12,3,0,0,10.66666667,1,83,0,1,0,0,0,0,0
9,1,12,4,0,0,8.666666667,1,84,0,1,0,0,0,0,0
9,1,12,5,0,0,10.66666667,4,88,0,0,0,0,1,0,0
9,1,13,1,0,0,10.66666667,1,89,0,1,0,0,0,0,0
9,1,13,2,0,0,8.666666667,0,89,1,0,0,0,0,0,0
9,1,13,4,0,0,10.66666667,1,90,0,1,0,0,0,0,0
9,1,13,5,0,0,8.666666667,1,91,0,1,0,0,0,0,0
9,1,13,6,0,0,8.666666667,0,91,1,0,0,0,0,0,0
9,1,13,1,0,0,8.666666667,0,91,0,0,0,0,0,0,1
9,1,14,2,0,0,NA,0,91,1,0,0,0,0,0,0
9,1,14,3,0,0,NA,0,91,1,0,0,0,0,0,0
9,1,14,4,0,0,NA,0,91,1,0,0,0,0,0,0
9,1,14,5,0,0,NA,4,95,0,0,0,0,1,0,0
9,1,14,6,0,0,NA,0,95,1,0,0,0,0,0,0
9,1,15,1,0,1,10.66666667,1,96,0,1,0,0,0,0,0
9,1,15,2,0,1,NA,1,97,0,1,0,0,0,0,0
9,1,15,5,0,1,10.66666667,1,98,0,1,0,0,0,0,0
9,1,16,1,0,0,10.66666667,1,99,0,1,0,0,0,0,0
9,1,16,2,0,0,NA,0,99,1,0,0,0,0,0,0
9,1,16,3,0,0,NA,1,100,0,1,0,0,0,0,0
9,1,16,4,0,0,10.66666667,0,100,0,0,0,0,0,0,1
9,1,16,5,0,0,2,0,100,1,0,0,0,0,0,0
9,1,16,6,0,0,2,0,100,1,0,0,0,0,0,0
9,1,17,1,0,1,NA,1,101,0,1,0,0,0,0,0
9,1,17,2,0,1,2,0,101,1,0,0,0,0,0,0
9,1,17,3,0,1,2,1,102,0,1,0,0,0,0,0
9,1,17,4,0,1,NA,4,106,0,0,0,0,1,0,0
9,1,17,5,0,1,NA,1,107,0,1,0,0,0,0,0
9,1,18,2,0,0,NA,0,107,1,0,0,0,0,0,0
9,1,18,4,0,0,6.5,0,107,1,0,0,0,0,0,0
9,1,18,5,0,0,6.5,0,107,1,0,0,0,0,0,0
9,1,18,6,0,0,6.5,1,108,0,1,0,0,0,0,0
10,1,1,1,1,0,24.75,0,0,1,0,0,0,0,0,0
10,1,1,2,1,0,24.75,4,4,0,0,0,0,1,0,0
10,1,1,3,1,0,24.75,2,6,0,0,1,0,0,0,0
10,1,1,4,1,0,24.75,1,7,0,1,0,0,0,0,0
10,1,1,5,1,0,30.57142857,0,7,1,0,0,0,0,0,0
10,1,1,6,1,0,30.57142857,0,7,1,0,0,0,0,0,0
10,1,2,1,1,1,24.75,0,7,1,0,0,0,0,0,0
10,1,2,2,1,1,24.75,1,8,0,1,0,0,0,0,0
10,1,2,3,1,1,30.57142857,0,8,1,0,0,0,0,0,0
10,1,2,4,1,1,30.57142857,1,9,0,1,0,0,0,0,0
10,1,2,5,1,1,24.75,1,10,0,1,0,0,0,0,0
10,1,2,6,1,1,30.57142857,0,10,1,0,0,0,0,0,0
10,1,3,1,1,0,24.75,0,10,1,0,0,0,0,0,0
10,1,3,2,1,0,24.75,0,10,1,0,0,0,0,0,0
10,1,3,3,1,0,24.75,0,10,0,0,0,0,0,0,1
10,1,3,4,1,0,28,1,11,0,1,0,0,0,0,0
10,1,3,5,1,0,30.57142857,1,12,0,1,0,0,0,0,0
10,1,3,6,1,0,28,1,13,0,1,0,0,0,0,0
10,1,4,1,1,0,28,0,13,1,0,0,0,0,0,0
10,1,4,2,1,0,28,4,17,0,0,0,0,1,0,0
10,1,4,3,1,0,28,1,18,0,1,0,0,0,0,0
10,1,4,4,1,0,30.57142857,1,19,0,1,0,0,0,0,0
10,1,4,5,1,0,28,2,21,0,0,1,0,0,0,0
10,1,4,6,1,0,28,1,22,0,1,0,0,0,0,0
10,1,5,1,1,0,28,1,23,0,1,0,0,0,0,0
10,1,5,2,1,0,30.57142857,0,23,1,0,0,0,0,0,0
10,1,5,3,1,0,28,4,27,0,0,0,0,1,0,0
10,1,5,4,1,0,28,1,28,0,1,0,0,0,0,0
10,1,5,5,1,0,30.57142857,0,28,1,0,0,0,0,0,0
10,1,5,6,1,0,30.57142857,0,28,0,0,0,0,0,0,1
10,1,6,1,1,0,28,1,29,0,1,0,0,0,0,0
10,1,6,2,1,0,9.375,0,29,1,0,0,0,0,0,0
10,1,6,3,1,0,9.375,4,33,0,0,0,0,1,0,0
10,1,6,4,1,0,9.375,2,35,0,0,1,0,0,0,0
10,1,6,5,1,0,9.375,1,36,0,1,0,0,0,0,0
10,1,6,6,1,0,28,1,37,0,1,0,0,0,0,0
10,1,7,1,0,1,28,1,38,0,1,0,0,0,0,0
10,1,7,2,0,1,9.375,0,38,1,0,0,0,0,0,0
10,1,7,3,0,1,9.375,0,38,1,0,0,0,0,0,0
10,1,7,4,0,1,9.375,0,38,1,0,0,0,0,0,0
10,1,7,5,0,1,9.375,1,39,0,1,0,0,0,0,0
10,1,7,6,0,1,28,0,39,1,0,0,0,0,0,0
10,1,8,1,0,1,9.375,1,40,0,1,0,0,0,0,0
10,1,8,2,0,1,28,0,40,1,0,0,0,0,0,0
10,1,8,3,0,1,28,2,42,0,0,1,0,0,0,0
10,1,8,4,0,1,28,1,43,0,1,0,0,0,0,0
10,1,8,5,0,1,9.375,1,44,0,1,0,0,0,0,0
10,1,8,6,0,1,28,1,45,0,1,0,0,0,0,0
10,1,9,1,0,1,28,6,51,0,0,0,0,0,1,0
10,1,9,2,0,1,28,2,53,0,0,1,0,0,0,0
10,1,9,3,0,1,28,1,54,0,1,0,0,0,0,0
10,1,9,4,0,1,9.375,4,58,0,0,0,0,1,0,0
10,1,9,5,0,1,9.375,1,59,0,1,0,0,0,0,0
10,1,9,6,0,1,28,1,60,0,1,0,0,0,0,0
10,1,10,1,0,0,28,1,61,0,1,0,0,0,0,0
10,1,10,2,0,0,9.375,0,61,1,0,0,0,0,0,0
10,1,10,3,0,0,9.375,1,62,0,1,0,0,0,0,0
10,1,10,4,0,0,28,1,63,0,1,0,0,0,0,0
10,1,10,5,0,0,9.375,1,64,0,1,0,0,0,0,0
10,1,10,6,0,0,28,1,65,0,1,0,0,0,0,0
10,1,11,1,0,0,28,1,66,0,1,0,0,0,0,0
